Updated At,Adult ICU Census,Available Adult ICU,Available Adult ICU%,Total AdultICU Capacity,Pediatric ICU Census,Available Pediatric ICU,Available Pediatric ICU%,Total PediatricICU Capacity
2020-05-31 05:19,"4,440","1,563",0.260369815,"6,003",372,222,0.373737374,594
2020-05-31 06:19,"4,440","1,563",0.260369815,"6,003",372,222,0.373737374,594
2020-05-31 07:19,"4,444","1,560",0.259826782,"6,004",373,221,0.372053872,594
2020-05-31 08:19,"4,440","1,563",0.260369815,"6,003",372,222,0.373737374,594
2020-05-31 09:19,"4,440","1,563",0.260369815,"6,003",372,222,0.373737374,594
2020-05-31 10:19,"4,396","1,609",0.267943381,"6,005",365,237,0.393687708,602
2020-05-31 11:19,"4,396","1,609",0.267943381,"6,005",365,237,0.393687708,602
2020-05-31 12:19,"4,396","1,609",0.267943381,"6,005",365,237,0.393687708,602
2020-05-31 13:19,"4,396","1,609",0.267943381,"6,005",365,237,0.393687708,602
2020-05-31 14:19,"4,294","1,677",0.280857478,"5,971",363,234,0.391959799,597
2020-05-31 15:19,"4,294","1,677",0.280857478,"5,971",363,234,0.391959799,597
2020-05-31 16:19,"4,294","1,677",0.280857478,"5,971",363,234,0.391959799,597
2020-05-31 17:19,"4,396","1,609",0.267943381,"6,005",365,237,0.393687708,602
2020-05-31 18:19,"4,291","1,680",0.281359906,"5,971",363,234,0.391959799,597
2020-05-31 19:19,"4,291","1,680",0.281359906,"5,971",363,234,0.391959799,597
2020-05-31 20:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-05-31 21:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-05-31 22:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-05-31 23:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-06-01 00:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-06-01 01:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-06-01 02:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-06-01 03:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-06-01 04:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-06-01 05:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-06-01 06:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-06-01 07:19,"4,290","1,681",0.281527382,"5,971",363,234,0.391959799,597
2020-06-01 08:19,"4,291","1,685",0.281961178,"5,976",361,236,0.395309883,597
2020-06-01 09:19,"4,252","1,736",0.289913160,"5,988",355,233,0.396258503,588
2020-06-01 10:19,"4,284","1,721",0.286594505,"6,005",360,230,0.389830508,590
2020-06-01 11:19,"4,281","1,723",0.286975350,"6,004",356,229,0.391452991,585
2020-06-01 12:19,"4,287","1,717",0.285976016,"6,004",360,225,0.384615385,585
2020-06-01 13:20,"4,287","1,717",0.285976016,"6,004",360,225,0.384615385,585
2020-06-01 14:19,"4,288","1,716",0.285809460,"6,004",360,225,0.384615385,585
2020-06-01 15:19,"4,288","1,716",0.285809460,"6,004",360,225,0.384615385,585
2020-06-01 16:19,"4,288","1,716",0.285809460,"6,004",360,225,0.384615385,585
2020-06-01 17:19,"4,288","1,716",0.285809460,"6,004",360,225,0.384615385,585
2020-06-01 18:19,"4,291","1,713",0.285309793,"6,004",360,225,0.384615385,585
2020-06-01 19:19,"4,292","1,712",0.285143238,"6,004",360,225,0.384615385,585
2020-06-01 20:19,"4,292","1,712",0.285143238,"6,004",360,225,0.384615385,585
2020-06-01 21:19,"4,290","1,714",0.285476349,"6,004",360,225,0.384615385,585
2020-06-01 22:19,"4,292","1,712",0.285143238,"6,004",360,225,0.384615385,585
2020-06-01 23:19,"4,290","1,714",0.285476349,"6,004",360,225,0.384615385,585
2020-06-02 00:19,"4,292","1,712",0.285143238,"6,004",360,225,0.384615385,585
2020-06-02 02:19,"4,290","1,714",0.285476349,"6,004",360,225,0.384615385,585
2020-06-02 03:19,"4,290","1,714",0.285476349,"6,004",360,225,0.384615385,585
2020-06-02 04:19,"4,290","1,714",0.285476349,"6,004",360,225,0.384615385,585
2020-06-02 05:19,"4,290","1,714",0.285476349,"6,004",360,225,0.384615385,585
2020-06-02 06:19,"4,290","1,714",0.285476349,"6,004",360,225,0.384615385,585
2020-06-02 07:19,"4,290","1,714",0.285476349,"6,004",360,225,0.384615385,585
2020-06-02 08:19,"4,290","1,714",0.285476349,"6,004",360,225,0.384615385,585
2020-06-02 09:19,"4,388","1,654",0.273750414,"6,042",395,209,0.346026490,604
2020-06-02 10:19,"4,421","1,620",0.268167522,"6,041",411,200,0.327332242,611
2020-06-02 11:19,"4,423","1,625",0.268683862,"6,048",407,204,0.333878887,611
2020-06-02 12:19,"4,423","1,625",0.268683862,"6,048",407,204,0.333878887,611
2020-06-02 13:19,"4,422","1,626",0.268849206,"6,048",407,204,0.333878887,611
2020-06-02 14:19,"4,425","1,624",0.268474128,"6,049",407,204,0.333878887,611
2020-06-02 15:19,"4,425","1,624",0.268474128,"6,049",407,204,0.333878887,611
2020-06-02 16:19,"4,425","1,624",0.268474128,"6,049",407,204,0.333878887,611
2020-06-02 17:19,"4,425","1,624",0.268474128,"6,049",407,204,0.333878887,611
2020-06-02 18:19,"4,424","1,625",0.268639445,"6,049",407,204,0.333878887,611
2020-06-02 19:19,"4,426","1,623",0.268308811,"6,049",407,204,0.333878887,611
2020-06-02 20:19,"4,426","1,623",0.268308811,"6,049",407,204,0.333878887,611
2020-06-02 21:19,"4,424","1,625",0.268639445,"6,049",407,204,0.333878887,611
2020-06-02 22:19,"4,426","1,623",0.268308811,"6,049",407,204,0.333878887,611
2020-06-02 23:19,"4,424","1,625",0.268639445,"6,049",407,204,0.333878887,611
2020-06-03 00:19,"4,426","1,623",0.268308811,"6,049",407,204,0.333878887,611
2020-06-03 02:19,"4,426","1,623",0.268308811,"6,049",407,204,0.333878887,611
2020-06-03 03:19,"4,426","1,623",0.268308811,"6,049",407,204,0.333878887,611
2020-06-03 04:19,"4,426","1,623",0.268308811,"6,049",407,204,0.333878887,611
2020-06-03 05:19,"4,426","1,623",0.268308811,"6,049",407,204,0.333878887,611
2020-06-03 06:19,"4,426","1,623",0.268308811,"6,049",407,204,0.333878887,611
2020-06-03 07:19,"4,426","1,623",0.268308811,"6,049",407,204,0.333878887,611
2020-06-03 08:19,"4,430","1,610",0.266556291,"6,040",405,206,0.337152209,611
2020-06-03 09:19,"4,469","1,568",0.259731655,"6,037",396,207,0.343283582,603
2020-06-03 10:19,"4,473","1,540",0.256111758,"6,013",387,208,0.349579832,595
2020-06-03 11:19,"4,474","1,539",0.255945452,"6,013",388,207,0.347899160,595
2020-06-03 12:19,"4,472","1,539",0.256030611,"6,011",388,207,0.347899160,595
2020-06-03 13:19,"4,463","1,543",0.256909757,"6,006",388,207,0.347899160,595
2020-06-03 14:19,"4,463","1,543",0.256909757,"6,006",388,207,0.347899160,595
2020-06-03 15:19,"4,463","1,543",0.256909757,"6,006",388,207,0.347899160,595
2020-06-03 16:19,"4,463","1,543",0.256909757,"6,006",388,207,0.347899160,595
2020-06-03 17:19,"4,463","1,543",0.256909757,"6,006",388,207,0.347899160,595
2020-06-03 18:19,"4,463","1,543",0.256909757,"6,006",388,207,0.347899160,595
2020-06-03 19:19,"4,464","1,552",0.257978723,"6,016",388,207,0.347899160,595
2020-06-03 20:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-03 21:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-03 22:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-03 23:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-04 00:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-04 02:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-04 03:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-04 04:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-04 05:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-04 06:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-04 07:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-04 08:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-04 09:19,"4,460","1,552",0.258150366,"6,012",388,207,0.347899160,595
2020-06-04 10:19,"4,499","1,535",0.254391780,"6,034",405,236,0.368174727,641
2020-06-04 11:19,"4,526","1,513",0.250538169,"6,039",408,237,0.367441860,645
2020-06-04 12:19,"4,526","1,513",0.250538169,"6,039",408,237,0.367441860,645
2020-06-04 13:19,"4,499","1,535",0.254391780,"6,034",405,236,0.368174727,641
2020-06-04 14:19,"4,531","1,508",0.249710217,"6,039",408,237,0.367441860,645
2020-06-04 15:19,"4,531","1,508",0.249710217,"6,039",408,237,0.367441860,645
2020-06-04 16:19,"4,531","1,508",0.249710217,"6,039",408,237,0.367441860,645
2020-06-04 17:19,"4,531","1,508",0.249710217,"6,039",408,237,0.367441860,645
2020-06-04 18:19,"4,532","1,507",0.249544627,"6,039",408,237,0.367441860,645
2020-06-04 19:19,"4,532","1,507",0.249544627,"6,039",408,237,0.367441860,645
2020-06-04 20:19,"4,532","1,507",0.249544627,"6,039",408,237,0.367441860,645
2020-06-04 21:19,"4,534","1,510",0.249834547,"6,044",408,237,0.367441860,645
2020-06-04 22:19,"4,534","1,510",0.249834547,"6,044",408,237,0.367441860,645
2020-06-04 23:19,"4,534","1,510",0.249834547,"6,044",408,237,0.367441860,645
2020-06-05 00:19,"4,534","1,510",0.249834547,"6,044",408,237,0.367441860,645
2020-06-05 02:19,"4,530","1,510",0.25,"6,040",408,237,0.367441860,645
2020-06-05 03:19,"4,530","1,510",0.25,"6,040",408,237,0.367441860,645
2020-06-05 04:19,"4,530","1,510",0.25,"6,040",408,237,0.367441860,645
2020-06-05 05:19,"4,530","1,510",0.25,"6,040",408,237,0.367441860,645
2020-06-05 06:19,"4,530","1,510",0.25,"6,040",408,237,0.367441860,645
2020-06-05 07:19,"4,530","1,510",0.25,"6,040",408,237,0.367441860,645
2020-06-05 08:19,"4,530","1,510",0.25,"6,040",408,237,0.367441860,645
2020-06-05 09:19,"4,530","1,510",0.25,"6,040",408,237,0.367441860,645
2020-06-05 10:19,"4,519","1,487",0.247585748,"6,006",394,210,0.347682119,604
2020-06-05 11:19,"4,491","1,516",0.252372232,"6,007",385,210,0.352941176,595
2020-06-05 12:19,"4,484","1,524",0.253661784,"6,008",385,210,0.352941176,595
2020-06-05 13:19,"4,483","1,525",0.253828229,"6,008",385,210,0.352941176,595
2020-06-05 14:19,"4,483","1,525",0.253828229,"6,008",385,210,0.352941176,595
2020-06-05 15:19,"4,483","1,525",0.253828229,"6,008",385,210,0.352941176,595
2020-06-05 16:19,"4,483","1,525",0.253828229,"6,008",385,210,0.352941176,595
2020-06-05 17:19,"4,483","1,525",0.253828229,"6,008",385,210,0.352941176,595
2020-06-05 18:19,"4,483","1,525",0.253828229,"6,008",385,210,0.352941176,595
2020-06-05 19:19,"4,478","1,528",0.254412254,"6,006",385,210,0.352941176,595
2020-06-05 20:19,"4,472","1,534",0.255411255,"6,006",385,210,0.352941176,595
2020-06-05 21:19,"4,471","1,535",0.255577756,"6,006",385,210,0.352941176,595
2020-06-05 22:19,"4,471","1,535",0.255577756,"6,006",385,210,0.352941176,595
2020-06-05 23:19,"4,471","1,535",0.255577756,"6,006",385,210,0.352941176,595
2020-06-06 00:19,"4,471","1,535",0.255577756,"6,006",385,210,0.352941176,595
2020-06-06 02:19,"4,474","1,535",0.255450158,"6,009",385,210,0.352941176,595
2020-06-06 03:19,"4,474","1,535",0.255450158,"6,009",385,210,0.352941176,595
2020-06-06 04:19,"4,474","1,535",0.255450158,"6,009",385,210,0.352941176,595
2020-06-06 05:19,"4,474","1,535",0.255450158,"6,009",385,210,0.352941176,595
2020-06-06 06:19,"4,474","1,535",0.255450158,"6,009",385,210,0.352941176,595
2020-06-06 07:19,"4,474","1,535",0.255450158,"6,009",385,210,0.352941176,595
2020-06-06 08:19,"4,474","1,535",0.255450158,"6,009",385,210,0.352941176,595
2020-06-06 09:19,"4,474","1,535",0.255450158,"6,009",385,210,0.352941176,595
2020-06-06 10:19,"4,474","1,535",0.255450158,"6,009",385,210,0.352941176,595
2020-06-06 11:19,"4,474","1,535",0.255450158,"6,009",385,210,0.352941176,595
2020-06-06 12:19,"4,474","1,535",0.255450158,"6,009",385,210,0.352941176,595
2020-06-06 13:19,"4,528","1,483",0.246714357,"6,011",385,281,0.421921922,666
2020-06-06 14:19,"4,528","1,483",0.246714357,"6,011",385,281,0.421921922,666
2020-06-06 15:19,"4,511","1,504",0.250041563,"6,015",385,281,0.421921922,666
2020-06-06 16:19,"4,528","1,483",0.246714357,"6,011",385,281,0.421921922,666
2020-06-06 17:19,"4,528","1,483",0.246714357,"6,011",385,281,0.421921922,666
2020-06-06 18:19,"4,487","1,534",0.254774954,"6,021",388,278,0.417417417,666
2020-06-06 19:19,"4,486","1,534",0.254817276,"6,020",388,278,0.417417417,666
2020-06-06 20:19,"4,481","1,539",0.255647841,"6,020",388,278,0.417417417,666
2020-06-06 21:19,"4,486","1,534",0.254817276,"6,020",388,278,0.417417417,666
2020-06-06 22:19,"4,486","1,534",0.254817276,"6,020",388,278,0.417417417,666
2020-06-06 23:19,"4,481","1,539",0.255647841,"6,020",388,278,0.417417417,666
2020-06-07 00:19,"4,481","1,539",0.255647841,"6,020",388,278,0.417417417,666
2020-06-07 01:19,"4,486","1,534",0.254817276,"6,020",388,278,0.417417417,666
2020-06-07 02:19,"4,481","1,539",0.255647841,"6,020",388,278,0.417417417,666
2020-06-07 03:19,"4,486","1,534",0.254817276,"6,020",388,278,0.417417417,666
2020-06-07 04:19,"4,481","1,539",0.255647841,"6,020",388,278,0.417417417,666
2020-06-07 05:19,"4,486","1,534",0.254817276,"6,020",388,278,0.417417417,666
2020-06-07 06:19,"4,486","1,534",0.254817276,"6,020",388,278,0.417417417,666
2020-06-07 07:19,"4,480","1,541",0.255937552,"6,021",387,279,0.418918919,666
2020-06-07 08:19,"4,481","1,539",0.255647841,"6,020",388,278,0.417417417,666
2020-06-07 09:19,"4,481","1,539",0.255647841,"6,020",388,278,0.417417417,666
2020-06-07 10:19,"4,234","1,683",0.284434680,"5,917",362,227,0.385398981,589
2020-06-07 11:19,"4,234","1,683",0.284434680,"5,917",362,227,0.385398981,589
2020-06-07 12:19,"4,207","1,702",0.288035201,"5,909",354,228,0.391752577,582
2020-06-07 13:19,"4,234","1,683",0.284434680,"5,917",362,227,0.385398981,589
2020-06-07 14:19,"4,207","1,702",0.288035201,"5,909",354,228,0.391752577,582
2020-06-07 15:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-07 16:19,"4,207","1,702",0.288035201,"5,909",354,228,0.391752577,582
2020-06-07 17:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-07 18:19,"4,196","1,711",0.289656340,"5,907",354,228,0.391752577,582
2020-06-07 19:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-07 20:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-07 21:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-07 22:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-07 23:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-08 00:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-08 01:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-08 02:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-08 03:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-08 04:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-08 05:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-08 06:19,"4,195","1,712",0.289825631,"5,907",354,228,0.391752577,582
2020-06-08 07:19,"4,199","1,707",0.289028107,"5,906",354,228,0.391752577,582
2020-06-08 08:19,"4,198","1,703",0.288595153,"5,901",355,227,0.390034364,582
2020-06-08 09:19,"4,202","1,711",0.289362422,"5,913",353,222,0.386086957,575
2020-06-08 10:19,"4,246","1,654",0.280338983,"5,900",344,238,0.408934708,582
2020-06-08 11:19,"4,239","1,659",0.281281790,"5,898",346,236,0.405498282,582
2020-06-08 12:19,"4,238","1,662",0.281694915,"5,900",346,236,0.405498282,582
2020-06-08 13:19,"4,238","1,662",0.281694915,"5,900",346,236,0.405498282,582
2020-06-08 14:19,"4,238","1,662",0.281694915,"5,900",346,236,0.405498282,582
2020-06-08 15:19,"4,237","1,662",0.281742668,"5,899",346,236,0.405498282,582
2020-06-08 16:19,"4,237","1,662",0.281742668,"5,899",346,236,0.405498282,582
2020-06-08 17:19,"4,237","1,662",0.281742668,"5,899",346,236,0.405498282,582
2020-06-08 18:19,"4,237","1,662",0.281742668,"5,899",346,236,0.405498282,582
2020-06-08 19:19,"4,238","1,662",0.281694915,"5,900",346,236,0.405498282,582
2020-06-08 20:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-08 21:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-08 22:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-08 23:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 00:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 02:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 03:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 04:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 05:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 06:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 07:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 08:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 09:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 10:19,"4,420","1,505",0.254008439,"5,925",378,214,0.361486486,592
2020-06-09 11:19,"4,552","1,472",0.244355910,"6,024",382,209,0.353637902,591
2020-06-09 12:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 13:19,"4,232","1,668",0.282711864,"5,900",346,236,0.405498282,582
2020-06-09 14:19,"4,556","1,468",0.243691899,"6,024",382,209,0.353637902,591
2020-06-09 15:19,"4,556","1,468",0.243691899,"6,024",382,209,0.353637902,591
2020-06-09 16:19,"4,556","1,468",0.243691899,"6,024",382,209,0.353637902,591
2020-06-09 17:19,"4,556","1,468",0.243691899,"6,024",382,209,0.353637902,591
2020-06-09 18:19,"4,556","1,468",0.243691899,"6,024",382,209,0.353637902,591
2020-06-09 19:19,"4,556","1,468",0.243691899,"6,024",382,209,0.353637902,591
2020-06-09 20:19,"4,554","1,470",0.244023904,"6,024",382,209,0.353637902,591
2020-06-09 21:19,"4,554","1,470",0.244023904,"6,024",382,209,0.353637902,591
2020-06-09 22:19,"4,555","1,469",0.243857902,"6,024",382,209,0.353637902,591
2020-06-09 23:19,"4,555","1,469",0.243857902,"6,024",382,209,0.353637902,591
2020-06-10 00:19,"4,555","1,469",0.243857902,"6,024",382,209,0.353637902,591
2020-06-10 01:19,"4,555","1,469",0.243857902,"6,024",382,209,0.353637902,591
2020-06-10 02:19,"4,555","1,469",0.243857902,"6,024",382,209,0.353637902,591
2020-06-10 03:19,"4,555","1,469",0.243857902,"6,024",382,209,0.353637902,591
2020-06-10 04:19,"4,555","1,469",0.243857902,"6,024",382,209,0.353637902,591
2020-06-10 05:19,"4,555","1,469",0.243857902,"6,024",382,209,0.353637902,591
2020-06-10 06:19,"4,555","1,469",0.243857902,"6,024",382,209,0.353637902,591
2020-06-10 07:19,"4,555","1,469",0.243857902,"6,024",382,209,0.353637902,591
2020-06-10 08:19,"4,555","1,473",0.244359655,"6,028",381,210,0.355329949,591
2020-06-10 09:19,"4,595","1,420",0.236076475,"6,015",370,221,0.373942470,591
2020-06-10 10:19,"4,625","1,379",0.229680213,"6,004",380,220,0.366666667,600
2020-06-10 11:19,"4,635","1,381",0.229554521,"6,016",380,220,0.366666667,600
2020-06-10 12:19,"4,635","1,381",0.229554521,"6,016",380,220,0.366666667,600
2020-06-10 13:19,"4,638","1,378",0.229055851,"6,016",380,220,0.366666667,600
2020-06-10 14:19,"4,639","1,373",0.228376580,"6,012",380,220,0.366666667,600
2020-06-10 15:19,"4,639","1,373",0.228376580,"6,012",380,220,0.366666667,600
2020-06-10 16:19,"4,639","1,373",0.228376580,"6,012",380,220,0.366666667,600
2020-06-10 17:19,"4,637","1,373",0.228452579,"6,010",380,220,0.366666667,600
2020-06-10 18:19,"4,637","1,373",0.228452579,"6,010",380,220,0.366666667,600
2020-06-10 19:19,"4,629","1,385",0.230295976,"6,014",380,220,0.366666667,600
2020-06-10 20:19,"4,629","1,385",0.230295976,"6,014",380,220,0.366666667,600
2020-06-10 21:19,"4,629","1,385",0.230295976,"6,014",380,220,0.366666667,600
2020-06-10 22:19,"4,629","1,385",0.230295976,"6,014",380,220,0.366666667,600
2020-06-10 23:19,"4,630","1,384",0.230129697,"6,014",380,220,0.366666667,600
2020-06-11 00:19,"4,629","1,385",0.230295976,"6,014",380,220,0.366666667,600
2020-06-11 01:19,"4,630","1,384",0.230129697,"6,014",380,220,0.366666667,600
2020-06-11 02:19,"4,629","1,385",0.230295976,"6,014",380,220,0.366666667,600
2020-06-11 03:19,"4,629","1,385",0.230295976,"6,014",380,220,0.366666667,600
2020-06-11 04:19,"4,629","1,385",0.230295976,"6,014",380,220,0.366666667,600
2020-06-11 05:19,"4,630","1,384",0.230129697,"6,014",380,220,0.366666667,600
2020-06-11 06:19,"4,630","1,384",0.230129697,"6,014",380,220,0.366666667,600
2020-06-11 07:19,"4,630","1,384",0.230129697,"6,014",380,220,0.366666667,600
2020-06-11 08:19,"4,633","1,444",0.237617245,"6,077",381,213,0.358585859,594
2020-06-11 09:19,"4,658","1,441",0.236268241,"6,099",398,200,0.334448161,598
2020-06-11 10:19,"4,658","1,440",0.236142998,"6,098",403,193,0.323825503,596
2020-06-11 11:19,"4,653","1,442",0.236587367,"6,095",407,189,0.317114094,596
2020-06-11 12:19,"4,649","1,442",0.236742735,"6,091",407,189,0.317114094,596
2020-06-11 13:19,"4,649","1,442",0.236742735,"6,091",407,189,0.317114094,596
2020-06-11 14:19,"4,649","1,442",0.236742735,"6,091",407,189,0.317114094,596
2020-06-11 15:19,"4,648","1,443",0.236906912,"6,091",407,189,0.317114094,596
2020-06-11 16:19,"4,654","1,437",0.235921852,"6,091",407,189,0.317114094,596
2020-06-11 17:19,"4,654","1,437",0.235921852,"6,091",407,189,0.317114094,596
2020-06-11 18:19,"4,654","1,437",0.235921852,"6,091",407,189,0.317114094,596
2020-06-11 19:19,"4,656","1,434",0.235467980,"6,090",407,189,0.317114094,596
2020-06-11 20:19,"4,656","1,434",0.235467980,"6,090",407,189,0.317114094,596
2020-06-11 21:19,"4,656","1,434",0.235467980,"6,090",407,189,0.317114094,596
2020-06-11 22:19,"4,656","1,434",0.235467980,"6,090",407,189,0.317114094,596
2020-06-11 23:19,"4,656","1,434",0.235467980,"6,090",407,189,0.317114094,596
2020-06-12 00:19,"4,656","1,434",0.235467980,"6,090",407,189,0.317114094,596
2020-06-12 01:19,"4,656","1,434",0.235467980,"6,090",407,189,0.317114094,596
2020-06-12 02:19,"4,657","1,433",0.235303777,"6,090",407,189,0.317114094,596
2020-06-12 03:19,"4,657","1,433",0.235303777,"6,090",407,189,0.317114094,596
2020-06-12 04:19,"4,657","1,433",0.235303777,"6,090",407,189,0.317114094,596
2020-06-12 05:19,"4,656","1,434",0.235467980,"6,090",407,189,0.317114094,596
2020-06-12 06:19,"4,656","1,434",0.235467980,"6,090",407,189,0.317114094,596
2020-06-12 07:19,"4,664","1,427",0.234280085,"6,091",405,191,0.320469799,596
2020-06-12 08:19,"4,653","1,441",0.236462094,"6,094",405,191,0.320469799,596
2020-06-12 09:19,"4,640","1,474",0.241086032,"6,114",408,187,0.314285714,595
2020-06-12 10:19,"4,686","1,437",0.234688878,"6,123",413,193,0.318481848,606
2020-06-12 11:19,"4,686","1,437",0.234688878,"6,123",413,193,0.318481848,606
2020-06-12 12:19,"4,741","1,437",0.232599547,"6,178",413,194,0.319604613,607
2020-06-12 13:19,"4,741","1,437",0.232599547,"6,178",413,194,0.319604613,607
2020-06-12 14:19,"4,740","1,438",0.232761411,"6,178",413,194,0.319604613,607
2020-06-12 15:19,"4,740","1,438",0.232761411,"6,178",413,194,0.319604613,607
2020-06-12 16:19,"4,733","1,445",0.233894464,"6,178",413,194,0.319604613,607
2020-06-12 17:19,"4,729","1,445",0.234045999,"6,174",413,194,0.319604613,607
2020-06-12 18:19,"4,730","1,444",0.233884030,"6,174",413,194,0.319604613,607
2020-06-12 19:19,"4,728","1,444",0.233959819,"6,172",413,194,0.319604613,607
2020-06-12 20:19,"4,728","1,444",0.233959819,"6,172",413,194,0.319604613,607
2020-06-12 21:19,"4,728","1,444",0.233959819,"6,172",413,194,0.319604613,607
2020-06-12 22:19,"4,728","1,444",0.233959819,"6,172",413,194,0.319604613,607
2020-06-12 23:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 00:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 02:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 03:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 04:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 05:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 06:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 07:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 08:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 09:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 10:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 11:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 12:19,"4,728","1,443",0.233835683,"6,171",413,194,0.319604613,607
2020-06-13 13:20,"4,532","1,564",0.256561680,"6,096",389,212,0.352745424,601
2020-06-13 14:19,"4,532","1,564",0.256561680,"6,096",389,212,0.352745424,601
2020-06-13 15:19,"4,532","1,564",0.256561680,"6,096",389,212,0.352745424,601
2020-06-13 16:19,"4,526","1,570",0.257545932,"6,096",389,212,0.352745424,601
2020-06-13 17:19,"4,526","1,570",0.257545932,"6,096",389,212,0.352745424,601
2020-06-13 18:19,"4,523","1,574",0.258159751,"6,097",389,212,0.352745424,601
2020-06-13 19:19,"4,522","1,574",0.258202100,"6,096",389,212,0.352745424,601
2020-06-13 20:19,"4,517","1,579",0.259022310,"6,096",389,212,0.352745424,601
2020-06-13 21:19,"4,517","1,579",0.259022310,"6,096",389,212,0.352745424,601
2020-06-13 22:19,"4,517","1,579",0.259022310,"6,096",389,212,0.352745424,601
